id,Sexe,Nom,Prenom,Etiquette,Elu1988,Elu1993,Elu1997,Elu2002,Elu2007,Elu2012,Elu2017,Nombre_presentation_1988,Nombre_presentation_1993,Nombre_presentation_1997,Nombre_presentation_2002,Nombre_presentation_2007,Nombre_presentation_2012,Nombre_presentation_2017,Nombre_Elu_1988,Nombre_Elu_1993,Nombre_Elu_1997,Nombre_Elu_2002,Nombre_Elu_2007,Nombre_Elu_2012,Nombre_Elu_2017,1988,1988_RES,1993,1993_RES,1997,1997_RES,2002,2002_RES,2007,2007_RES,2012,2012_RES,2017,2017_RES,Phrase_pres_cand,Phrase_pres_parti,Age,Site_perso,Twitter,Facebook,Img_cand,PodCast
698,F,LORILLEUX,AGNES,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C3_72,29.98,C3_72,25.59,,,,,,,,,,,,
699,F,LORIN,VALERIE,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C1_44,9.09,,,,,,,,,,,,
700,M,LORTHIOIS,GAUTHIER,FRONT DE GAUCHE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C9_44,3.97,,,,,,,,,,
701,F,LOTTIN,MAURICETTE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_53,1,,,,,,,,,,,,,,
702,M,LOUPIAS,PAUL,PARTI SCOCIALISTE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C4_49,25.88,,,,,,,,,,,,,,,,,,,,
703,F,LUBIATO,ESTHER,DEBOUT LA REPUBLIQUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C3_53,0.8,,,,,,,,,,
704,M,LUBY,YVON,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,C4_72,13.22,C4_72,7.67,C4_72,8.39,,,,,,,,,,,,,,,,
705,F,LUSSAUD,BARBARA,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C2_44,5.01,C2_44,1.55,,,,,,,,,,,,
706,F,LUSSAUD,MARGUERITE,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,C9_44,7.17,C9_44,2.48,C9_44,9.23,,,,,,,,,,
707,M,LYOEN,MARC,FRONT NATIONAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,C4_49,6.12,,,C4_49,11.38,,,,,,,,,,,,,,,,
708,F,MAAK,ODILE,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_49,1.61,,,,,,,,,,,,,,,,,,
709,M,MACAIRE,PATRICK,LES VERTS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_53,3.02,,,,,,,,,,,,,,,,
710,M,MACALUSO,GILLES,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C10_44,0.85,,,,,,,,,,,,,,
711,M,MADELIN,FREDERIC,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C2_72,1.73,C2_72,2.8,,,,,,,,,,,,
712,M,MAGAUD,RONAN,COMMUNISTES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C8_44,0.48,,,,,,,,,,
713,M,MAGAUD,SAMUEL,COMMUNISTES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C4_44,0.29,,,,,,,,,,
714,M,MAHE,ALBERT,"PARTI SOCIALISTE, ALLIANCE DES FRANCAIS POUR LE PROGRES",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_44,21.57,,,,,,,,,,,,,,,,,,
715,M,MAHE,GILLES,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C1_49,5.5,,,,,,,,,,,,
716,F,MAHE,VALERIE,CHASSE PECHE NATURE TRADITIONS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C8_44,1.57,,,,,,,,,,,,
717,M,MAIA,PEDRO,FRONT DE GAUCHE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C10_44,4.26,,,,,,,,,,
718,M,MAIGNAN,JEAN CLAUDE,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C3_53,3.91,C3_53,4.09,,,,,,,,,,,,
719,F,MAILLET,MURIEL,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C5_49,1.96,,,,,,,,,,,,,,
720,F,MAILLET,SYLVIE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C1_72,0.5,,,,,,,,,,
721,F,MAILLEUX,SYLVIA,PARTI HUMANISTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C6_49,0,,,,,,,,,,,,
722,F,MALEPRADE DE,HUGUETTE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C7_49,4.74,,,,,,,,,,,,,,
723,F,MALEYRAT,LUCIENNE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C5_72,8.09,,,,,,,,,,,,,,
724,F,MALLEZ,JOCELYNE,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C2_53,8,,,,,,,,,,
725,M,MANDAT-GRANCEY DE,EMMANUEL,CENTRE NATIONAL DES INDEPENDANTS ET PAYSANS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_49,1.45,,,,,,,,,,,,,,
726,M,MANGEARD,PATRICE,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C1_49,8.98,,,,,,,,,,,,
727,M,MARCHAL,PHILIPPE,CONFEDERATION DES ECOLOGISTES INDEPENDANTS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_85,0.32,,,,,,,,,,,,,,
728,F,MARCHAND,FRANCOISE,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C1_53,3.65,C1_53,2.98,,,,,,,,,,,,
729,M,MARCHAND,JEAN JACQUES,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C9_44,2.43,,,,,,,,,,,,,,,,
730,M,MARECHAL,SAMUEL,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_44,9.93,,,,,,,,,,,,,,,,
731,M,MARIE,PHILIPPE,CENTRE NATIONAL DES INDEPENDANTS ET PAYSANS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_72,0.36,,,,,,,,,,,,,,
732,F,MARMAROS,MONIQUE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C5_85,1.54,,,,,,,,,,,,,,
733,M,MAROLLEAU,ERICK,CHASSE PECHE NATURE TRADITIONS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C3_85,1.8,,,,,,,,,,,,
734,F,MARSAL,FREDERIQUE,GAUCHE UNIE ANTILIBERALE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C3_85,2.6,,,,,,,,,,,,
735,M,MARTIN,CHRISTIAN,PARTI COMMUNISTE FRANCAIS,0,0,C3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,,,,,C2_72,9.45,C3_72,2.94,,,,,,,,,,,,,,
736,M,MARTIN,FRANCIS,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C4_49,7.76,,,,,,,,,,,,,,
737,F,MARTIN,MARIE NOELLE,POUR LA SEMAINE DE 4 JOURS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C8_44,1.2,,,,,,,,,,,,,,,,
738,M,MARTINEAU,JEAN CLAUDE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C2_85,4.18,C2_85,5.44,,,,,,,,,,,,,,,,
739,F,MASCUREAU DE,HELENE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C7_44,1.31,,,,,,,,,,,,,,
740,F,MASSE,CLAUDINE,POLE REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C5_49,0.54,,,,,,,,,,,,,,
741,M,MASSONNET,YANN,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_85,4.33,,,,,,,,,,,,,,,,
742,M,MASSUYEAU,BERNARD,LES VERTS,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C3_85,6.94,C3_85,4.52,,,,,,,,,,,,,,,,
743,M,MAUBORGNE,GERARD,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_72,1.48,,,,,,,,,,,,,,,,
744,F,MAUGER,FRANCOISE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C4_72,6.37,,,,,,,,,,,,,,
745,M,MAUGER,PIERRE,UNION DU RASSEMBLEMENT ET DU CENTRE,C3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,C3_85,53.11,,,,,,,,,,,,,,,,,,,,
746,M,MAUJOUAN DU GASSET,JOSEPH,UNION DU RASSEMBLEMENT ET DU CENTRE,C10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,C10_44,53.31,,,,,,,,,,,,,,,,,,,,
747,M,MAUPAY,CLAUDE,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_72,6.56,,,,,,,,,,,,,,,,,,
748,M,MAURICE,LOIC,CNIP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C5_44,1.01,,,,,,,,,,
749,F,MAUTIN,KATELL,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C2_53,2.22,,,,,,,,,,,,
750,F,MAY,ORIANNE,NOUVEAU PARTI ANTICAPITALISTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C5_72,0.54,,,,,,,,,,
751,M,MAZERY,ALAIN,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C7_44,3.31,,,,,,,,,,,,
752,M,MAZZORANA,ALEXANDRE,PARTI RADICAL DE GAUCHE,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,C1_44,4.6,C5_44,26.03,C5_44,4.07,,,,,,,,,,,,,,
753,M,MEIMOUN,YVES,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_49,14.75,,,,,,,,,,,,,,,,,,
754,F,MENAGER,DONATIENNE,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C6_44,3.81,,,,,,,,,,,,
755,0,MENARD,CLAUDI,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,C6_49,2.3,C6_49,3.01,C6_49,1.2,,,,,,,,,,,,,,
756,M,MENARD,ERIC,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C3_44,5.76,,,,,,,,,,,,
757,F,MENARD,EVELYNE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_72,6.86,,,,,,,,,,,,,,
758,M,MENARD,MICHEL,PARTI SOCIALISTE,0,0,0,0,C5,C5,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,,,,,,,,,C5_44,31.29,C5_44,44.54,,,,,,,,,,
759,F,MENN,NADINE,ASSOCIATION PS PRG ET APPARENTES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_53,16.73,,,,,,,,,,,,,,
760,F,MERAND GAUTHIER,ISABELLE,PARTI RADICAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C4_44,19.5,,,,,,,,,,
761,M,MERCEREAU,FERNAND,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C1_85,2.69,,,,,,,,,,,,,,,,,,,,
762,M,MERCIER,JEAN MARIE,FRONT NATIONAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C1_53,3.85,,,,,,,,,,,,,,,,,,,,
763,F,MERLET,DAMARIS,REGIONS ET PEUPLES SOLIDAIRES,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C8_44,1.26,C2_44,0.79,,,,,,,,,,,,
764,M,MESTRE,PHILIPPE,UNION POUR LA DEMOCRATIE FRANCAISE,C2,C2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,C2_85,52.37,C2_85,50.85,,,,,,,,,,,,,,,,,,
765,M,MESTRE,RAOUL,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,,,C2_85,8.5,C2_85,8.53,C2_85,10.35,C2_85,5.56,,,,,,,,,,
766,M,MET,CHARLES,"FRONT NATIONAL, LES FRANCAIS D'ABORD",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C2_72,8.46,C2_72,10.97,,,,,,,,,,,,,,,,
767,M,METAIREAU,YVES,UDF-PARTI REPUBLICAIN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C7_44,10.25,,,,,,,,,,,,,,,,
768,M,METIVIER,JOEL,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C2_72,3.33,,,,,,,,,,,,
769,M,METIVIER,PHILIPPE,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C2_72,23.44,,,,,,,,,,
770,F,MEYER,CHRISTINE,MOUVEMENT REPUBLICAIN ET CITOYEN,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,C1_44,0.61,C1_44,1.01,C1_44,1.52,,,,,,,,,,
771,M,MEZANGE,JEAN MICHEL,EUROPE ECOLOGIE LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,C1_44,,Jean-Michel Mézange se présente en tant que candidat Europe Ecologie Les Verts sur la 1ère Circonscription de Loire-Atlantique.,Europe Ecologie Les Verts est un parti politique écologiste qui succède au parti Les Verts en 2010.,,http://eelv44.fr/,,,,
772,M,MICHEL,LOUIS,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,C3_53,8.51,C3_53,2.93,C2_53,1.09,,,,,,,,,,,,,,
773,M,MICHEL,PIERRE,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_49,3.56,,,,,,,,,,,,,,
774,F,MIGEON,JOSIANE,PARTI SOCIALISTE,0,0,C2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,C2_85,23.3,,,,,,,,,,,,,,,,
775,M,MIGNE,ANDRE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C2_85,3.74,,,,,,,,,,,,,,,,,,,,
776,F,MILON-PIGALE,SYLVIANE,PARTI DES TRAVAILLEURS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_72,1.07,,,,,,,,,,,,,,
777,F,MINDREN,CATHERINE,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C2_85,0.61,,,,,,,,,,
778,M,MINSSART,PIERRE,POLE REPUBLICAIN,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,C7_44,2.51,,,C7_44,0.35,,,,,,,,,,,,,,
779,M,MOCQUARD,RENALD,FRONT NATIONAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C6_44,4.02,,,,,,,,,,,,,,,,,,,,
780,M,MOINIER,ERWAN,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C6_44,2.27,,,,,,,,,,,,,,
781,M,MOINIER,MICHEL,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C9_44,2.17,,,,,,,,,,,,,,
782,F,MOISELET,CHRISTINE,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C5_44,2.23,,,,,,,,,,,,
783,M,MOITEL,MAURICE,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_53,1.45,,,,,,,,,,,,,,
784,M,MOITRY,CLAUDE,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_44,0.63,,,,,,,,,,,,,,
785,F,MONCELET,JACQUELINE,LA DROITE INDEPENDANTE (MPF),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C6_44,3.65,,,,,,,,,,,,,,,,
786,F,MONDOLFO,FRANCOISE,DIVERS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C6_44,0.66,,,,,,,,,,,,,,,,,,
787,M,MONNET,JEAN FRANCOIS,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_85,0.87,,,,,,,,,,,,,,,,
788,M,MONVOISIN,THIERRY,FRONT NATIONAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,C9_44,6.82,,,C9_44,10.54,,,,,,,,,,,,,,,,
789,M,MOREAU,MICHEL,RASSEMBLEMENT POUR SE DEFENDRE ET FAIRE DU NEUF PRESENTE PAR LE PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_44,6.4,,,,,,,,,,,,,,,,,,
790,F,MOREAU,NOURA,DIVERS DROITE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C5_44,1.57,,,,,,,,,,
791,M,MOREAU,YANNICK,DIVERS DROITE,0,0,0,0,0,C3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,C3_85,19.28,,,,,,,,,,
792,F,MOREL,CLAUDINE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C9_44,3.35,C9_44,5.37,,,,,,,,,,,,,,,,
793,F,MOREL,ROSELYNE,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C2_44,0.69,,,,,,,,,,,,
794,F,MORGILLO,ALEXANDRA-PAOLA,PARTI FEDERALISTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_72,0.31,,,,,,,,,,,,,,
795,M,MORIN,BERNARD,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C8_44,6.46,C8_44,2.48,,,,,,,,,,,,
796,M,MORIN,MONIQUE,"UNION NATIONALE ECOLOGISTE, PARTI POUR LA DEFENSE DES ANIMAUX ET LE MOUVEMENT UNIVERSALISTE",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_53,3.56,,,,,,,,,,,,,,,,,,
797,M,MORINEAU,PATRICK,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C3_49,0.7,,,,,,,,,,
798,M,MORINIERE,JEAN PIERRE,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C2_85,0.78,,,,,,,,,,,,
799,F,MORINIERE,PATRICIA,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_44,5.15,,,,,,,,,,,,,,,,
800,F,MORINIERE DE LA,SYLVIANE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_53,5.22,,,,,,,,,,,,,,
801,M,MORTIER,FREDERIC,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,C3_49,3.86,,,C3_49,7.74,,,,,,,,,,
802,M,MORVAN,HERVE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_72,3.05,,,,,,,,,,,,,,,,
803,F,MOTREUIL,M.LAURE,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C5_72,3.53,,,,,,,,,,,,,,
804,M,MOTTE,JEAN PHILIPPE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,C1_49,10.2,C1_49,0.94,,,,,,,,,,,,,,
805,M,MOULY,ANTOINE,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,C5_49,21.1,C5_49,24.05,,,,,,,,,,,,,,
806,F,MOUSSEAU,ARLETTE,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C8_44,5.33,,,,,,,,,,,,
807,M,MOUSSET,SERGE,RASSEMBLEMENT POUR INITIATIVE CITOYENNE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C1_72,0.08,,,,,,,,,,,,
808,F,MOUTEL,CHANTAL,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C4_49,3.46,,,,,,,,,,,,
809,M,MOYON,THIERRY,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C8_44,2.63,,,,,,,,,,,,,,
810,M,NABI,YAHIA DIT DRISS,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_72,0.56,,,,,,,,,,,,,,
811,M,NADAL,CHRISTIAN,"ASSOCIATION PARTI SOCIALISTE, PARTI RADICAL SOCIALISTE ET APPARENTES",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C10_44,13.04,C10_44,22.05,,,,,,,,,,,,,,,,
812,M,NAIZAIN,PATRICK,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_44,2.97,,,,,,,,,,,,,,
813,F,NATHAN,IRENE,"MNR - CONTRE L'IMMIGRATION-ISLAMISATION, L'INSECURITE",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C1_44,0.33,,,,,,,,,,,,
814,F,NETO,EMILIA,LE CENTRE POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C3_44,2.79,,,,,,,,,,
815,M,NEUMANN,SERGE,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C7_49,8.08,,,,,,,,,,,,
816,F,NEVEUX,BRIGITTE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,C1_85,2.19,C2_85,9.98,,,,,,,,,,
817,F,NEVEUX-COUEDY,LISE,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_49,3.05,,,,,,,,,,,,,,
818,M,NICOLEAU,JOSEPH,LE CENTRE POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C1_85,2.88,,,,,,,,,,
819,M,NICOLON,FRANCK,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,C10_44,3.55,,,C10_44,4.85,,,,,,,,,,
820,F,NIEDERKORN,DOMINIQUE,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C4_72,3.4,C4_72,2.11,,,,,,,,,,,,
821,M,NIVAULT,MARTIN,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C7_49,2.82,,,,,,,,,,,,
